credit_score,country,gender,age,tenure,balance,products_number,active_member,estimated_salary,churn,age_zscore,age_risk,age_bin,churn_risk_score,product_intensity,balance_log,low_balance_flag,financial_capacity,inactive_flag,country_inactive_risk,product_stress,balance_salary_ratio
631,France,Male,33,7,0.0,1,1,58043.02,1,-0.564636659464432,0.3188145572111529,1,0.8586956521739131,0.6931471805599453,0.0,0,-17412.906,0,France_0,1,0.0
687,Spain,Male,35,8,100988.39,2,0,22247.27,0,-0.3739390136592943,0.13983038593648586,1,1.1162741194512487,1.0986122886681098,11.522770740800361,0,94314.209,1,Spain_1,1,1.0089633230647022
599,France,Male,44,10,118577.24,1,1,31448.52,0,0.48420039246382535,0.23445002006212248,2,1.4508701564303073,0.6931471805599453,11.683328274850654,0,109142.68400000001,0,France_0,1,1.1846914888953148
718,Spain,Male,28,6,0.0,2,0,146875.86,0,-1.0413807739772762,1.084473916409511,0,0.6376811594202898,1.0986122886681098,0.0,0,-44062.757999999994,1,Spain_1,1,0.0
730,France,Male,27,5,0.0,2,1,116081.93,0,-1.136729596879845,1.292154176422615,0,0.6268115942028986,1.0986122886681098,0.0,0,-34824.579,0,France_0,1,0.0
533,France,Female,39,2,0.0,1,1,73669.94,1,0.007456277950981121,5.5596080882287224e-05,2,0.9239130434782609,0.6931471805599453,0.0,0,-22100.982,0,France_0,1,0.0
711,Spain,Female,28,5,0.0,2,1,93959.96,0,-1.0413807739772762,1.084473916409511,0,0.6376811594202898,1.0986122886681098,0.0,0,-28187.988,0,Spain_0,1,0.0
555,Spain,Female,26,9,0.0,2,1,158918.03,0,-1.232078419782414,1.5180172324935302,0,0.6159420289855072,1.0986122886681098,0.0,0,-47675.409,0,Spain_0,1,0.0
850,France,Female,42,9,113311.11,1,1,198193.75,0,0.29350274665868764,0.08614386229619378,2,1.4081419901245695,0.6931471805599453,11.637901325682128,0,53852.985,0,France_0,1,1.132078193203694
678,France,Female,41,9,0.0,1,0,13160.03,0,0.19815392375611882,0.03926497749994575,2,0.9456521739130435,0.6931471805599453,0.0,0,-3948.009,1,France_1,1,0.0
576,France,Male,32,7,0.0,2,0,4660.91,0,-0.6599854823670008,0.4355808369352028,0,0.681159420289855,1.0986122886681098,0.0,0,-1398.273,1,France_1,1,0.0
835,Germany,Male,20,4,124365.42,1,0,180197.74,1,-1.8041713571978268,3.2550342861330486,0,1.2130703440765074,0.6931471805599453,11.730987487156701,0,70306.098,1,Germany_1,1,1.2425205257509042
592,France,Male,42,1,147249.29,2,1,63023.02,0,0.29350274665868764,0.08614386229619378,2,1.3767415773131877,1.0986122886681098,11.899889070951621,0,128342.384,0,France_0,1,1.4711506239214034
774,France,Male,36,7,103688.19,1,1,118971.74,0,-0.2785901907567254,0.07761249438586866,1,1.3045708526986237,0.6931471805599453,11.549153145775259,0,67996.668,0,France_0,1,1.0359367125762102
620,France,Female,29,1,138740.24,2,0,154700.61,0,-0.9460319510747073,0.8949764524542173,0,1.2015229972752581,1.0986122886681098,11.840365894480438,0,92330.057,1,France_1,1,1.3861376896214932
519,Spain,Male,39,4,111900.14,1,1,97577.17,0,0.007456277950981121,5.5596080882287224e-05,2,1.3699096391614098,0.6931471805599453,11.625371081915683,0,82626.989,0,Spain_0,1,1.1179813551419662
734,Spain,Female,37,0,152760.24,1,1,48990.5,0,-0.18324136785415657,0.03357739889306233,1,1.5110252245408615,0.6931471805599453,11.936631458614704,0,138063.09,0,Spain_0,1,1.5262098879144566
763,Germany,Male,31,7,143966.3,2,1,140262.96,1,-0.7553343052695697,0.5705299127170634,0,1.244091457939975,1.0986122886681098,11.87734146943748,0,101887.41199999998,0,Germany_0,1,1.4383506505780497
733,France,Male,51,10,141556.96,1,0,130189.53,0,1.1516421527818073,1.3262796480639154,3,1.6185466041694119,0.6931471805599453,11.860464523505039,0,102500.101,1,France_1,1,1.414279213328751
650,France,Female,43,6,0.0,2,1,16301.91,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-4890.572999999999,0,France_0,1,0.0
538,France,Female,33,5,0.0,2,0,126962.41,0,-0.564636659464432,0.3188145572111529,1,0.6920289855072463,1.0986122886681098,0.0,0,-38088.723,1,France_1,1,0.0
577,France,Female,46,1,0.0,1,1,158750.53,0,0.674898038268963,0.45548736205929463,3,1.0,0.6931471805599453,0.0,0,-47625.159,0,France_0,1,0.0
792,France,Male,30,8,0.0,2,0,199644.2,0,-0.8506831281721385,0.7236617845567351,0,0.6594202898550725,1.0986122886681098,0.0,0,-59893.26,1,France_1,1,0.0
686,France,Female,41,10,0.0,1,1,144272.71,1,0.19815392375611882,0.03926497749994575,2,0.9456521739130435,0.6931471805599453,0.0,0,-43281.812999999995,0,France_0,1,0.0
589,France,Male,29,2,0.0,2,1,98320.27,0,-0.9460319510747073,0.8949764524542173,0,0.6485507246376812,1.0986122886681098,0.0,0,-29496.081,0,France_0,1,0.0
530,France,Male,25,9,162560.32,1,0,64129.03,0,-1.3274272426849827,1.762063084622256,0,1.4196502886617814,0.6931471805599453,11.998810563418028,0,143321.611,1,France_1,1,1.624121353609671
778,Germany,Female,29,7,123229.46,1,0,181221.09,0,-0.9460319510747073,0.8949764524542173,0,1.3063688737589076,0.6931471805599453,11.721811539782461,0,68863.133,1,Germany_1,1,1.2311712807885025
616,Spain,Male,31,7,76665.71,2,1,163809.08,0,-0.7553343052695697,0.5705299127170634,0,0.9758537772054616,1.0986122886681098,11.247222864454454,0,27522.98600000001,0,Spain_0,1,0.7659582406127553
550,France,Male,38,9,140278.99,3,1,171457.06,1,-0.08789254495158773,0.007725099458066869,2,1.2221486946249465,1.3862943611198906,11.851395632968112,0,88841.872,0,France_0,1,1.4015111628827839
655,France,Female,51,3,0.0,2,1,15801.02,0,1.1516421527818073,1.3262796480639154,3,0.8876811594202898,1.0986122886681098,0.0,0,-4740.306,0,France_0,1,0.0
721,France,Male,46,1,115764.32,2,0,102950.79,0,0.674898038268963,0.45548736205929463,3,1.2947312602847623,1.0986122886681098,11.659320317402099,0,84879.08300000001,1,France_1,1,1.1565879305485072
499,Germany,Male,36,5,131142.53,2,0,174918.46,0,-0.2785901907567254,0.07761249438586866,1,1.2473280185376865,1.0986122886681098,11.784047651253106,0,78666.992,1,Germany_1,1,1.3102298478459988
511,France,Male,45,5,68375.27,1,0,193160.25,1,0.5795492153663941,0.3358772930318031,3,1.2616514311720337,0.6931471805599453,11.132781113592007,0,10427.195000000007,1,France_1,1,0.6831294135360138
579,Germany,Female,39,5,117833.3,3,0,5831.0,1,0.007456277950981121,5.5596080882287224e-05,2,1.1435572338976043,1.3862943611198906,11.677034679294515,0,116084.0,1,Germany_1,1,1.1772588704075782
696,Spain,Female,36,7,0.0,2,1,82298.59,0,-0.2785901907567254,0.07761249438586866,1,0.7246376811594203,1.0986122886681098,0.0,0,-24689.576999999997,0,Spain_0,1,0.0
681,France,Male,34,7,0.0,2,0,130686.59,0,-0.4692878365618631,0.22023107354491395,1,0.7028985507246377,1.0986122886681098,0.0,0,-39205.977,1,France_1,1,0.0
815,France,Male,45,7,0.0,1,1,52885.23,1,0.5795492153663941,0.3358772930318031,3,0.9891304347826086,0.6931471805599453,0.0,0,-15865.569,0,France_0,1,0.0
681,Spain,Male,30,2,111093.01,1,0,68985.99,0,-0.8506831281721385,0.7236617845567351,0,1.2688666015176615,0.6931471805599453,11.618132058782695,0,90397.21299999999,1,Spain_1,1,1.1099174126734783
641,Spain,Male,42,9,132657.55,1,0,35367.19,0,0.29350274665868764,0.08614386229619378,2,1.4852504403784146,0.6931471805599453,11.795533812822315,0,122047.39299999998,1,Spain_1,1,1.3253662374221618
591,France,Female,56,9,128882.49,1,1,196241.94,1,1.6283862672946514,2.651641835513808,3,1.6223782247173208,0.6931471805599453,11.76666409693797,0,70009.908,0,France_0,1,1.287650049627024
565,Germany,Male,59,9,69129.59,1,1,170705.53,0,1.914432736002358,3.6650527006774745,3,1.4168318118754781,0.6931471805599453,11.143752603547762,0,17917.930999999997,0,Germany_0,1,0.6906657374030856
487,France,Male,37,6,0.0,2,1,126477.41,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-37943.223,0,France_0,1,0.0
729,France,Male,39,4,121404.64,1,1,159618.17,0,0.007456277950981121,5.5596080882287224e-05,2,1.407791402702282,0.6931471805599453,11.70689261451851,0,73519.189,0,France_0,1,1.2129397152472068
505,Spain,Female,45,9,131355.3,3,0,195395.33,1,0.5795492153663941,0.3358772930318031,3,1.2626688023390633,1.3862943611198906,11.78566875741989,0,72736.701,1,Spain_1,1,1.312355608304686
580,France,Female,35,1,102097.33,1,1,168285.85,0,-0.3739390136592943,0.13983038593648586,1,1.2873606506937494,0.6931471805599453,11.533691647505766,0,51611.575000000004,0,France_0,1,1.0200426143325336
642,France,Male,40,1,154863.15,1,1,138052.51,0,0.10280510085354996,0.010568888761508579,2,1.5520154173120564,0.6931471805599453,11.950303559980197,0,113447.397,0,France_0,1,1.5472198184788115
850,Spain,Female,41,3,99945.93,2,0,71179.31,0,0.19815392375611882,0.03926497749994575,2,1.1773366132627436,1.0986122886681098,11.51239462409914,0,78592.13699999999,1,Spain_1,1,0.9985482257870641
616,Germany,Male,39,2,121704.32,2,0,55556.3,0,0.007456277950981121,5.5596080882287224e-05,2,1.242319160455409,1.0986122886681098,11.709357992071132,0,105037.43000000001,1,Germany_1,1,1.2159337834629296
526,Spain,Female,43,3,0.0,2,0,31705.19,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-9511.556999999999,1,Spain_1,1,0.0
523,Germany,Male,35,8,138782.76,1,1,186118.93,0,-0.3739390136592943,0.13983038593648586,1,1.4335765257692628,0.6931471805599453,11.840672317327625,0,82947.081,0,Germany_0,1,1.3865625020231636
663,France,Male,35,9,0.0,2,1,195580.28,0,-0.3739390136592943,0.13983038593648586,1,0.713768115942029,1.0986122886681098,0.0,0,-58674.083999999995,0,France_0,1,0.0
840,France,Male,30,8,136291.71,1,0,54113.38,0,-0.8506831281721385,0.7236617845567351,0,1.3693002061194162,0.6931471805599453,11.822560131294605,0,120057.696,1,France_1,1,1.3616747096153399
570,Germany,Male,42,0,107856.57,2,0,127528.84,0,0.29350274665868764,0.08614386229619378,2,1.2197353482351947,1.0986122886681098,11.588566839432907,0,69597.918,1,Germany_1,1,1.0775825149956413
676,Germany,Female,26,1,108348.66,1,0,60231.74,1,-1.232078419782414,1.5180172324935302,0,1.2144502778595865,0.6931471805599453,11.59311886898081,0,90279.138,1,Germany_1,1,1.0824989292651122
689,France,Male,47,1,93871.95,3,0,156878.42,1,0.7702468611715318,0.593280227144597,3,1.1350118149959776,1.3862943611198906,11.44969755127806,0,46808.42399999999,1,France_1,1,0.9378637941902387
703,Spain,Female,45,1,0.0,1,0,182784.11,1,0.5795492153663941,0.3358772930318031,3,0.9891304347826086,0.6931471805599453,0.0,0,-54835.23299999999,1,Spain_1,1,0.0
491,Germany,Male,19,2,125860.2,1,0,129690.5,0,-1.8995201801003958,3.60817691460864,0,1.2081584728467667,0.6931471805599453,11.742934991438778,0,86953.04999999999,1,Germany_1,1,1.2574546998282476
584,France,Male,49,8,172713.44,1,0,113860.81,0,0.9609445069766696,0.9234143454886345,3,1.7209868001722022,0.6931471805599453,12.059394873841466,0,138555.19700000001,1,France_1,1,1.7255600011084051
810,France,Female,51,5,0.0,2,1,184524.74,0,1.1516421527818073,1.3262796480639154,3,0.8876811594202898,1.0986122886681098,0.0,0,-55357.422,0,France_0,1,0.0
745,Spain,Female,59,8,0.0,1,1,36124.98,0,1.914432736002358,3.6650527006774745,3,1.141304347826087,0.6931471805599453,0.0,0,-10837.494,0,Spain_0,1,0.0
625,France,Female,39,3,130786.92,1,1,121316.07,0,0.007456277950981121,5.5596080882287224e-05,2,1.4451860381312107,0.6931471805599453,11.781332359000213,0,94392.09899999999,0,France_0,1,1.3066769894697534
535,France,Female,29,2,112367.34,1,0,185630.76,0,-0.9460319510747073,0.8949764524542173,0,1.263076090194009,0.6931471805599453,11.629537504166686,0,56678.111999999994,1,France_1,1,1.1226490963004878
729,Spain,Female,45,7,91091.06,2,0,71133.12,0,0.5795492153663941,0.3358772930318031,3,1.1855223188663653,1.0986122886681098,11.419625922479298,0,69751.124,1,Spain_1,1,0.9100802438684898
655,France,Female,26,7,106198.5,1,1,32020.42,0,-1.232078419782414,1.5180172324935302,0,1.205880458016876,0.6931471805599453,11.573074679680964,0,96592.374,0,France_0,1,1.0610169294162108
751,France,Male,47,5,142669.93,2,0,162760.96,0,0.7702468611715318,0.593280227144597,3,1.4128376034434367,1.0986122886681098,11.8682960686269,0,93841.64199999999,1,France_1,1,1.4253987678604285
525,France,Male,33,1,112833.35,1,1,175178.56,0,-0.564636659464432,0.3188145572111529,1,1.3084117113274156,0.6931471805599453,11.633676092965498,0,60279.78200000001,0,France_0,1,1.127304948306658
532,France,Female,40,5,0.0,2,1,177099.71,0,0.10280510085354996,0.010568888761508579,2,0.7681159420289855,1.0986122886681098,0.0,0,-53129.91299999999,0,France_0,1,0.0
696,Spain,Female,43,4,0.0,2,1,66406.37,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-19921.910999999996,0,Spain_0,1,0.0
786,Germany,Female,32,2,104336.43,2,0,59559.81,0,-0.6599854823670008,0.4355808369352028,0,1.0970095933614272,1.0986122886681098,11.555385445259043,0,86468.487,1,Germany_1,1,1.0424132034336588
580,France,Male,55,6,104305.74,1,1,175750.21,0,1.5330374443920827,2.3502038059082078,3,1.5135539399351834,0.6931471805599453,11.555091260185755,0,51580.67700000001,0,France_0,1,1.042106583193601
596,Germany,Male,47,5,140187.1,2,1,174311.3,0,0.7702468611715318,0.593280227144597,3,1.4029418720559692,1.0986122886681098,11.850740371235572,0,87893.71000000002,0,Germany_0,1,1.4005931005217898
683,France,Male,39,4,0.0,2,0,171716.81,0,0.007456277950981121,5.5596080882287224e-05,2,0.7572463768115942,1.0986122886681098,0.0,0,-51515.043,1,France_1,1,0.0
747,France,Female,45,1,114959.12,1,0,189362.39,1,0.5795492153663941,0.3358772930318031,3,1.447319103382403,0.6931471805599453,11.652340564593699,0,58150.40299999999,1,France_1,1,1.1485432704867744
602,France,Male,33,5,164704.38,1,1,180716.1,1,-0.564636659464432,0.3188145572111529,1,1.5151523176803523,0.6931471805599453,12.011913581084565,0,110489.55,0,France_0,1,1.6455424090641653
779,France,Male,62,10,119096.55,1,1,116977.89,0,2.2004792047100645,4.8421087303614385,3,1.648592126610846,0.6931471805599453,11.687698184183024,0,84003.183,0,France_0,1,1.189879855036222
551,France,Male,31,1,0.0,2,1,185105.44,0,-0.7553343052695697,0.5705299127170634,0,0.6702898550724637,1.0986122886681098,0.0,0,-55531.632,0,France_0,1,0.0
666,France,Male,47,2,0.0,1,0,35046.97,1,0.7702468611715318,0.593280227144597,3,1.0108695652173914,0.6931471805599453,0.0,0,-10514.091,1,France_1,1,0.0
526,Spain,Male,30,8,0.0,1,0,36251.0,0,-0.8506831281721385,0.7236617845567351,0,0.8260869565217391,0.6931471805599453,0.0,0,-10875.3,1,Spain_1,1,0.0
849,France,Female,41,9,115465.28,1,0,103174.5,0,0.19815392375611882,0.03926497749994575,2,1.405858227270989,0.6931471805599453,11.656733818266908,0,84512.93,1,France_1,1,1.1536002564987549
471,France,Female,27,4,0.0,2,0,122642.09,0,-1.136729596879845,1.292154176422615,0,0.6268115942028986,1.0986122886681098,0.0,0,-36792.627,1,France_1,1,0.0
628,Spain,Male,43,3,184926.61,1,0,122937.57,0,0.3888515695612565,0.1512055431502527,2,1.7044470266304377,0.6931471805599453,12.127719730186401,0,148045.33899999998,1,Spain_1,1,1.8475803698691518
674,Germany,Male,43,8,85957.88,2,0,8757.39,0,0.3888515695612565,0.1512055431502527,2,1.1433240468699293,1.0986122886681098,11.361624321355604,0,83330.663,1,Germany_1,1,0.8587952362484134
797,France,Male,32,10,114084.6,1,1,125782.29,0,-0.6599854823670008,0.4355808369352028,0,1.3025292108299484,0.6931471805599453,11.644704322802376,0,76349.913,0,France_0,1,1.1398060423233534
590,Spain,Female,29,2,166930.76,2,0,122487.73,0,-0.9460319510747073,0.8949764524542173,0,1.3138809974577221,1.0986122886681098,12.025340385135374,0,130184.44100000002,1,Spain_1,1,1.6677859141166254
588,France,Female,27,8,0.0,1,0,20066.38,0,-1.136729596879845,1.292154176422615,0,0.7934782608695652,0.6931471805599453,0.0,0,-6019.914,1,France_1,1,0.0
577,France,Male,29,7,0.0,2,1,55473.15,0,-0.9460319510747073,0.8949764524542173,0,0.6485507246376812,1.0986122886681098,0.0,0,-16641.945,0,France_0,1,0.0
571,France,Female,38,6,107193.82,2,0,38962.94,0,-0.08789254495158773,0.007725099458066869,2,1.1736155871513403,1.0986122886681098,11.582403205555824,0,95504.93800000001,1,France_1,1,1.0709610564065783
680,France,Male,36,3,116275.12,1,1,63795.8,0,-0.2785901907567254,0.07761249438586866,1,1.3547381530264166,0.6931471805599453,11.66372298638304,0,97136.37999999999,0,France_0,1,1.1616912742637744
648,Spain,Female,27,7,0.0,2,1,163060.43,0,-1.136729596879845,1.292154176422615,0,0.6268115942028986,1.0986122886681098,0.0,0,-48918.12899999999,0,Spain_0,1,0.0
618,France,Male,39,2,91068.56,1,0,26578.69,0,0.007456277950981121,5.5596080882287224e-05,2,1.2868819167412129,0.6931471805599453,11.419378889101857,0,83094.953,1,France_1,1,0.9098554489710867
648,Germany,Male,41,5,123049.21,1,1,5066.76,0,0.19815392375611882,0.03926497749994575,2,1.4360852400513064,0.6931471805599453,11.720347762441069,0,121529.182,0,Germany_0,1,1.2293704238881953
759,France,Female,39,6,0.0,2,1,140497.67,0,0.007456277950981121,5.5596080882287224e-05,2,0.7572463768115942,1.0986122886681098,0.0,0,-42149.301,0,France_0,1,0.0
585,France,Male,40,7,0.0,2,0,146156.98,0,0.10280510085354996,0.010568888761508579,2,0.7681159420289855,1.0986122886681098,0.0,0,-43847.094000000005,1,France_1,1,0.0
774,France,Female,42,3,137781.65,1,0,199316.19,0,0.29350274665868764,0.08614386229619378,2,1.5056733920917906,0.6931471805599453,11.833432722522973,0,77986.793,1,France_1,1,1.3765605278125308
697,Germany,Female,48,2,108128.96,2,1,103944.37,0,0.8655956840741007,0.7492558882877104,3,1.2860383951311989,1.0986122886681098,11.591089116014425,0,76945.649,0,Germany_0,1,1.080303931978025
605,Spain,Male,39,10,105317.73,2,0,138021.36,0,0.007456277950981121,5.5596080882287224e-05,2,1.1770076840367418,1.0986122886681098,11.564746555049124,0,63911.322,1,Spain_1,1,1.0522172582257334
676,France,Male,20,1,80569.73,1,0,68621.98,0,-1.8041713571978268,3.2550342861330486,0,1.0385153466869195,0.6931471805599453,11.29689071117453,0,59983.136,1,France_1,1,0.8049628528509645
678,France,Female,22,4,174852.89,1,1,28149.06,0,-1.6134737113926891,2.6032974173552987,0,1.4360356726613113,0.6931471805599453,12.071705989884881,0,166408.17200000002,0,France_0,1,1.7469349985861429
495,Spain,Female,45,3,89158.94,3,0,135169.76,1,0.5795492153663941,0.3358772930318031,3,1.0944882003289087,1.3862943611198906,11.39818711455207,0,48608.012,1,Spain_1,1,0.8907766564386895
787,France,Female,85,10,0.0,2,1,116537.96,0,4.393502131469148,19.302860979223947,3,1.2572463768115942,1.0986122886681098,0.0,0,-34961.388,0,France_0,1,0.0
770,France,Male,36,2,89800.14,1,1,105922.69,0,-0.2785901907567254,0.07761249438586866,1,1.2492177224820094,0.6931471805599453,11.405352949087217,0,58023.333,0,France_0,1,0.8971828114704619
817,Germany,Male,45,9,101207.75,1,0,88211.12,1,0.5795492153663941,0.3358772930318031,3,1.3925107340096805,0.6931471805599453,11.524940494548433,0,74744.414,1,Germany_1,1,1.0111549234511175
659,France,Male,43,1,106086.42,2,0,26900.63,0,0.3888515695612565,0.1512055431502527,2,1.2235496865882718,1.0986122886681098,11.572018750183151,0,98016.231,1,France_1,1,1.0598971511006134
693,France,Male,21,1,0.0,2,1,3494.02,0,-1.708822534295258,2.9200744537152685,0,0.5615942028985507,1.0986122886681098,0.0,0,-1048.206,0,France_0,1,0.0
744,France,Male,47,9,0.0,2,0,113163.17,0,0.7702468611715318,0.593280227144597,3,0.8442028985507246,1.0986122886681098,0.0,0,-33948.951,1,France_1,1,0.0
829,Spain,Female,26,8,101440.36,2,1,19324.5,0,-1.232078419782414,1.5180172324935302,0,1.0202494340063863,1.0986122886681098,11.527236176521244,0,95643.01,0,Spain_0,1,1.0134789030548925
716,France,Male,38,4,0.0,2,0,189678.7,0,-0.08789254495158773,0.007725099458066869,2,0.7463768115942029,1.0986122886681098,0.0,0,-56903.61,1,France_1,1,0.0
671,France,Male,34,7,106603.74,2,1,26387.71,0,-0.4692878365618631,0.22023107354491395,1,1.1277854644236869,1.0986122886681098,11.576883255016137,0,98687.42700000001,0,France_0,1,1.0650656353817058
835,Germany,Female,29,10,130420.2,2,0,106276.55,0,-0.9460319510747073,0.8949764524542173,0,1.1683620958148344,1.0986122886681098,11.778524491947648,0,98537.235,1,Germany_1,1,1.3030131323686125
636,France,Female,38,1,0.0,1,0,45015.38,0,-0.08789254495158773,0.007725099458066869,2,0.9130434782608696,0.6931471805599453,0.0,0,-13504.614,1,France_1,1,0.0
649,Spain,Male,29,2,45022.23,1,1,173495.77,0,-0.9460319510747073,0.8949764524542173,0,0.9946609676042858,0.6931471805599453,10.714933857777826,0,-7026.500999999989,0,Spain_0,1,0.44981189216486495
621,Germany,Male,27,1,74298.43,1,1,52581.96,0,-1.136729596879845,1.292154176422615,0,1.0896069953340863,0.6931471805599453,11.215858559074809,0,58523.84199999999,0,Germany_0,1,0.7423070199583353
658,Germany,Female,31,3,133003.03,1,1,146339.27,1,-0.7553343052695697,0.5705299127170634,0,1.367062190914734,0.6931471805599453,11.798134707496711,0,89101.24900000001,0,Germany_0,1,1.3288178881401542
784,Spain,Male,48,7,0.0,2,1,182609.97,0,0.8655956840741007,0.7492558882877104,3,0.855072463768116,1.0986122886681098,0.0,0,-54782.991,0,Spain_0,1,0.0
783,Spain,Female,37,1,136689.66,1,0,197890.65,0,-0.18324136785415657,0.03357739889306233,1,1.4469732584695616,0.6931471805599453,11.825475695578966,0,77322.46500000001,1,Spain_1,1,1.3656505820340763
615,France,Male,32,4,0.0,2,1,6225.63,0,-0.6599854823670008,0.4355808369352028,0,0.681159420289855,1.0986122886681098,0.0,0,-1867.6889999999999,0,France_0,1,0.0
791,France,Female,44,5,0.0,2,1,123977.86,1,0.48420039246382535,0.23445002006212248,2,0.8115942028985508,1.0986122886681098,0.0,0,-37193.358,0,France_0,1,0.0
762,France,Male,53,1,102520.37,1,1,170195.4,0,1.342339798586945,1.80187613487044,3,1.484698920797895,0.6931471805599453,11.537826543634916,0,51461.75,0,France_0,1,1.0242691580390855
607,France,Male,35,2,0.0,2,1,114190.3,0,-0.3739390136592943,0.13983038593648586,1,0.713768115942029,1.0986122886681098,0.0,0,-34257.09,0,France_0,1,0.0
601,France,Female,34,5,0.0,2,0,27022.57,0,-0.4692878365618631,0.22023107354491395,1,0.7028985507246377,1.0986122886681098,0.0,0,-8106.771,1,France_1,1,0.0
540,Spain,Male,67,1,88382.01,1,1,59457.0,0,2.6772233192229087,7.167524700990929,3,1.5805220515408076,0.6931471805599453,11.389435035583857,0,70544.91,0,Spain_0,1,0.8830144386769383
812,France,Male,44,4,115049.15,2,0,165038.41,0,0.48420039246382535,0.23445002006212248,2,1.270141701018213,1.0986122886681098,11.653123399243627,0,65537.627,1,France_1,1,1.1494427498029167
685,France,Male,58,1,104796.54,1,1,154181.41,0,1.8190839130997891,3.309066282898441,3,1.5481188005140616,0.6931471805599453,11.559785577311134,0,58542.11699999999,0,France_0,1,1.0470101092222874
680,France,Male,33,1,123082.08,1,0,134960.98,0,-0.564636659464432,0.3188145572111529,1,1.349259727157206,0.6931471805599453,11.720614853497265,0,82593.786,1,France_1,1,1.2296988242560905
680,Spain,Female,58,8,0.0,2,1,65708.5,0,1.8190839130997891,3.309066282898441,3,0.963768115942029,1.0986122886681098,0.0,0,-19712.55,0,Spain_0,1,0.0
631,France,Female,33,8,0.0,2,0,117374.22,0,-0.564636659464432,0.3188145572111529,1,0.6920289855072463,1.0986122886681098,0.0,0,-35212.265999999996,1,France_1,1,0.0
569,France,Female,43,7,0.0,2,1,77703.19,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-23310.957,0,France_0,1,0.0
584,Germany,Male,33,3,88311.48,2,1,177651.38,0,-0.564636659464432,0.3188145572111529,1,1.0440090584521102,1.0986122886681098,11.38863671295835,0,35016.066,0,Germany_0,1,0.882309781605212
582,France,Female,40,9,0.0,3,1,60954.45,0,0.10280510085354996,0.010568888761508579,2,0.6847826086956521,1.3862943611198906,0.0,0,-18286.335,0,France_0,1,0.0
609,France,Male,32,7,71872.19,1,1,151924.9,0,-0.6599854823670008,0.4355808369352028,0,1.1342846388787309,0.6931471805599453,11.18265859517387,0,26294.72000000001,0,France_0,1,0.7180667367638761
506,Spain,Male,35,6,110046.93,2,0,26318.73,0,-0.3739390136592943,0.13983038593648586,1,1.1523784353337811,1.0986122886681098,11.608671277145719,0,102151.31099999999,1,Spain_1,1,1.0994661483945694
503,France,Male,42,8,104430.08,1,1,147557.71,0,0.29350274665868764,0.08614386229619378,2,1.3727451698331925,0.6931471805599453,11.556282611275906,0,60162.76700000001,0,France_0,1,1.0433488497510723
503,France,Female,28,5,0.0,2,0,125918.17,0,-1.0413807739772762,1.084473916409511,0,0.6376811594202898,1.0986122886681098,0.0,0,-37775.451,1,France_1,1,0.0
806,Germany,Male,31,10,138653.51,1,0,190803.37,0,-0.7553343052695697,0.5705299127170634,0,1.3895831175550022,0.6931471805599453,11.839740578462973,0,81412.49900000001,1,Germany_1,1,1.3852711802236368
653,France,Female,31,7,102575.04,1,1,11043.54,0,-0.7553343052695697,0.5705299127170634,0,1.2457863823815105,0.6931471805599453,11.538359656181727,0,99261.97799999999,0,France_0,1,1.0248153596853533
666,France,Male,43,7,137780.74,2,1,119100.05,1,0.3888515695612565,0.1512055431502527,2,1.3498726636863554,1.0986122886681098,11.83342611789601,0,102050.72499999999,0,France_0,1,1.3765514361077913
674,Spain,Male,32,2,0.0,2,0,140579.17,0,-0.6599854823670008,0.4355808369352028,0,0.681159420289855,1.0986122886681098,0.0,0,-42173.751000000004,1,Spain_1,1,0.0
798,France,Male,32,7,0.0,2,1,37731.95,0,-0.6599854823670008,0.4355808369352028,0,0.681159420289855,1.0986122886681098,0.0,0,-11319.585,0,France_0,1,0.0
740,France,Female,30,8,105209.54,1,0,1852.58,0,-0.8506831281721385,0.7236617845567351,0,1.2454170545304644,0.6931471805599453,11.56371876438112,0,104653.76599999999,1,France_1,1,1.0511363444501758
531,Germany,Female,32,0,109570.21,2,1,172049.84,0,-0.6599854823670008,0.4355808369352028,0,1.1178696929337295,1.0986122886681098,11.604329936507215,0,57955.25800000001,0,Germany_0,1,1.0947032940172357
614,Germany,Female,44,6,118715.86,1,0,133591.11,1,0.48420039246382535,0.23445002006212248,2,1.4514226494664517,0.6931471805599453,11.68449660926437,0,78638.527,1,Germany_1,1,1.1860764252810045
556,France,Male,35,10,0.0,2,1,192751.18,0,-0.3739390136592943,0.13983038593648586,1,0.713768115942029,1.0986122886681098,0.0,0,-57825.354,0,France_0,1,0.0
678,Germany,Female,43,2,153393.18,2,1,193828.27,0,0.3888515695612565,0.1512055431502527,2,1.412098636686098,1.0986122886681098,11.940766227169476,0,95244.699,0,Germany_0,1,1.532533518241671
